,기업명,주소,직급,기술스택,자격요건,우대사항,url,기업url,업종분류,사원수,연혁,기업형태,매출액,평균연봉,자격요건_키워드,우대사항_키워드,사원수_범주형
158,위시켓,서울 강남구,미들,"['AWS Solutions Architect associate', 'AWS', 'AWS', '', '', '', 'AWS', '']","['■ 이건 꼭 있어야 해요.(필수 요건)', '', ' AWS Solutions Architect - associate 자격 보유 경험이 필요합니다.', '   - 인증 기한은 무관하며, 취득했던 경험이 있으면 충분합니다.', ' AWS 내 시스템 구축 및 운영 경험이 필요합니다.', '   - AWS를 활용한 프로젝트 배포 경험 혹은 사례를 포트폴리오 등으로 제공해주세요.', '   - 업무 경험 뿐 아니라 개인 프로젝트 경험도 무관합니다.', '', '', '■ 이런 분과 성장하고 싶어요.(필요한 역량)', '', ' 클라우드 전문 지식을 비개발 직군과 능숙하게 공유하며 협업할 수 있는 커뮤니케이션 역량이 뛰어나신 분', ' AWS 뿐 아니라 다양한 클라우드 지식에 대한 학습과 성장 계획이 있으신 분', ' 온/오프라인으로 행사 및 강연 등에 적극적으로 참여하며, 연사로서 활동에 관심이 많으신 분']","[' 백엔드 개발자로서의 업무 경험이 있으신 분', ' AWS 파트너사에서 업무 경험이 있으신 분', ' 요즘IT 등 IT 매체에서 작가로 활동해본 경험이 있으신 분']",https://www.wanted.co.kr/wd/206581,-,그 외 기타 정보 서비스업,52,12년 (2012년 설립),주식회사,3929330000,51700000,"['자격', '기한', '시스템', '프로젝트', '사례', '포트폴리오', '제공', '뿐', '개인', '성장', '클라우드', '전문', '비', '비개발', '직군', '공유', '협업', '커뮤니케이션', '학습', '계획', '오프라인', '행사', '강연', '등에', '적극적', '참여', '연사', '활동', 'Solutions', 'Architect', 'associate']","['백엔드', '개발자', '파트너', '파트너사', '요즘', '매체', '작가', '활동', 'IT']",100명이하
159,한국미용데이터,서울 관악구,주니어,"['Python', 'Fast API', 'RESTFul API', 'MSSQL PostgreSQL RDBMS', 'Git']","[' 백엔드개발 1년 이상 경력 혹은 프로젝트 수행 경험', ' Python, Fast-API를 이용한 개발 경험이 있으신 분', ' RESTFul API 설계 및 개발 경험', ' MSSQL / PostgreSQL등 RDBMS 활용 경험', ' Git을 기반으로 한 개발 / 협업에 익숙한 분']","[' AWS 환경에서 서버 운영 및 구축 가능', ' CI/CD, 코드디플로이 등 배포 자동화 경험', ' Swagger, SQLAIchemy, ORM 라이브러리 사용 가능', ' 웹프론트 개발(Svelte, Javascript)']",https://www.wanted.co.kr/wd/206989,-,컴퓨터 프로그래밍 서비스업,6,11년 (2013년 설립),주식회사,42157500,46790000,"['백엔드개발', '프로젝트', '협업', 'Python', 'Fast', 'RESTFul', 'API', 'MSSQL', 'RDBMS']","['서버', '코드', '코드디플로이', '디', '플', '로이', '자동화', '라이브러리', '웹', '웹프론트', '프론트', 'CI', 'CD', 'Swagger', 'SQLAIchemy', 'ORM', 'Svelte', 'Javascript']",100명이하
160,이지샵,서울 중구,주니어,[''],"[' 보안관련 실무경험 3년이상', ' 클라우드 서비스 모니터링 및 장애복구', ' 클라우드 서버관리경험']","[' 보안 네트워크 지식 보유', ' 정보보호시스템 운영/관리 실무경험', ' ISMS 인증 경험']",https://www.wanted.co.kr/wd/121889,-,통신 판매업,1,3년 (2021년 설립),개인,42157500,42157500,"['보안', '보안관련', '실무경험', '3년이상', '클라우드', '모니터링', '장애', '장애복구', '복구', '서버', '서버관리경험']","['보안', '네트워크', '정보', '정보보호시스템', '보호', '시스템', '실무경험', '인증', 'ISMS']",100명이하
161,어밸브,서울 서초구,주니어,"['AWS EC', 'S', 'RDS', 'Lambda', 'DBMS MySQL', 'PostgreSQL', 'Node js Express js', 'FastAPI', 'Flask Server Framework', 'Javascript Python']","['ㆍAWS 클라우드 서비스(EC2, S3, RDS, Lambda)를 활용해 프로젝트를 빛낸 경험이 있으신 분', 'ㆍ다양한 DBMS(예: MySQL, PostgreSQL 등)를 손쉽게 다루실 수 있는 분', 'ㆍNode.js 및 Express.js, FastAPI, Flask와 같은 Server Framework로 멋진 솔루션을 만들고 싶은 분', 'ㆍ프로그래밍 언어로는 Javascript와 Python에 능통하신 분']","['ㆍAI를 활용한 자동 데이터 처리와 응용 솔루션 개발에 관심이 많은 분', 'ㆍAWS SageMaker로 머신러닝 모델을 개발해본 경험이 있으신 분', 'ㆍ팀 프로젝트에 필요한 협업툴 사용에 능숙하신 분', 'ㆍ다양한 경험과 실력을 보여줄 포트폴리오를 가지고 계신 분']",https://www.wanted.co.kr/wd/207591,-,엔지니어링 서비스업,8,4년 (2020년 설립),주식회사,42157500,26390000,"['ㆍ', '클라우드', '프로젝트', 'ㆍ다양', '솔루션', 'ㆍ프로그래밍', '프로그래밍', 'RDS', 'Lambda', 'DBMS', 'MySQL', 'PostgreSQL', 'js', 'Express.js', 'FastAPI', 'Server']","['ㆍ', '자동', '데이터', '처리', '응용', '솔루션', '머신', '머신러닝', '러닝', '모델', 'ㆍ팀', '프로젝트', '협업', '협업툴', 'ㆍ다양', '실력', '포트폴리오']",100명이하
162,비밀리,경기 성남시 분당구,미들,"['AWS', 'Kubernetes Docker', 'Network']","[' 5년 이상의 AWS 기반의 클라우드 서비스 구축 및 운영 경험이 있으신 분', ' Kubernetes 및 Docker를 이용한 서비스 구축 및 운영 경험이 있으신 분', ' Network/인프라 보안에 대한 기본지식이 있으신 분', ' 각종 스크립트 작성이 가능하신 분']","[' 클라우드 기반 시스템 구축 & 운영 자동화 경험 (AWS CloudFormation 등)', ' 컨테이너 오케스트레이션 구축 & 운영 경험(Kubernetes)', ' 7x24 서비스 사이트 운영 경험이 있으신 분', ' 대용량 트래픽 처리 경험이 있으신 분', ' 적극적이고 능동적으로 협업이 가능하신 분']",https://www.wanted.co.kr/wd/175975,-,시스템ㆍ응용 소프트웨어 개발 및 공급업,18,4년 (2020년 설립),주식회사,42157500,57710000,"['클라우드', '보안', '기본지식', '스크립트', 'Kubernetes', 'Network']","['클라우드', '시스템', '자동화', '컨테이너', '스트', '스트레이션', '레이션', '24', '사이트', '대용량', '트래픽', '처리', '적극적', '능동적', '협업', 'CloudFormation', 'Kubernetes']",100명이하
163,피어테크,서울 강남구,주니어,"['', 'Linux', 'Ansible', 'Python', 'Go']","['- 인프라 관련 경력 3년 이상 ', '- 퍼블릭 또는 프라이빗 클라우드 구축 및 운영 경험', '- Linux 시스템 구축 및 운영 경험', '- 인프라 관리 업무 자동화 가능: Ansible, Python, Go']","['-  블록체인에 관심 있음', '-  클라우드 기반 시스템 구축 & 운영 자동화 경험(Ansible, Chef, AWS ', '   CloudFormation 등)', '-  컨테이너 오케스트레이션 구축 & 운영 경험(Kubernetes)', '-  소스 버전 관리 도구와 익숙함 (git, jenkins 등)', '- 네트워킹 지식 보유(TCP/IP, Router, Switch, WiFi, VPN, Firewall)', '-  학습 능력이 높은 사람(fast learner)']",https://www.wanted.co.kr/wd/187847,-,시스템ㆍ응용 소프트웨어 개발 및 공급업,22,7년 (2017년 설립),주식회사,6069260000,41720000,"['퍼블릭', '프라이빗', '클라우드', '시스템', '자동화', 'Linux', 'Ansible', 'Python', 'Go']","['블록', '블록체인', '있음', '클라우드', '시스템', '자동화', '컨테이너', '스트', '스트레이션', '레이션', '소스', '도구', '네트', '네트워킹', '워킹', '학습', '사람', 'Ansible', 'Chef', 'CloudFormation', 'Kubernetes', 'git', 'jenkins', 'TCP', 'IP', 'Router', 'Switch', 'WiFi', 'VPN', 'Firewall', 'fast', 'learner']",100명이하
164,엔디에스,서울 동작구,주니어,['Enterprise'],"[' 클라우드 서비스 영업 / 솔루션 영업 경험자 ', ' 대형Enterprise, 병원, 금융권 영업 경험 최소 2년 보유자']",[' 사업 제안서 작성 및 프리젠테이션 역량 우수자 우대'],https://www.wanted.co.kr/wd/197606,-,시스템ㆍ응용 소프트웨어 개발 및 공급업,460,29년 (1995년 설립),주식회사,117762570000,58750000,"['클라우드', '영업', '솔루션', '대형', '병원', '금융권', '보유자']","['사업', '제안서', '프리젠테이션', '우수자']",300명 초과
165,피어테크,서울 강남구,미들,"['Ansible', 'IT IT', 'AWS IT Lead']","['-  Ansible 이용 인프라 관리 가능', '-  IT 인프라 운영: 5년 이상(총 IT 경력 10년 이상)', '-  AWS 기반 IT 인프라 구축 및 운영을 Lead 할 수 있어야 함', '  서비스 제공에 필요한 기술들을 검토하고 적정 기술을 선택해 적용']","['- 블록체인에 관심 있음', '- AWS 인프라 운영 경력', '- AWS 관련 자격증', '- 정보보안 업무 경력', '- ISMS 인증받은 회사 근무 경력']",https://www.wanted.co.kr/wd/187850,-,시스템ㆍ응용 소프트웨어 개발 및 공급업,22,7년 (2017년 설립),주식회사,6069260000,41720000,"['10년', '제공', '검토', '적정', '적용', 'Ansible', 'IT', 'IT', 'IT', 'Lead']","['블록', '블록체인', '있음', '자격증', '정보', '정보보안', '보안', '인증', '회사', '근무', 'ISMS']",100명이하
166,아인잡,서울 강남구,미들,"['Computer', 'Software', '', 'Java b c platform', 'Data architecture API framework', 'DB', 'logic', 'filter matching', 'B C', 'AWS RDS', 'Codecommit', 'Jenkis CI CD', 'ECS']","['[학력] 학사 이상 (4년) Computer 공학, 혹은 Software 공학 혹은 관련학과 학사', '[경력] 개발 경력 7년~', '', 'ㆍJava 로 서비스 b2c platform 개발 경험 7년 이상', 'ㆍData architecture/API 설계/framework 구축 경험', 'ㆍDB 논리적 설계/물리적 설계/구현/운영', 'ㆍ프로그램 logic 개발 경험', 'ㆍ결재 기능, filter matching기능', 'ㆍB2C 상용 서비스 플랫폼을 개발 경험이 있는 분', 'ㆍAWS RDS, Codecommit, Jenkis (CI/CD), ECS 개발 및 서버 운영 경험 3년 이상.']","['  서비스 플랫폼 개발 경험', '  좋은 코드가 무엇인가에 대해 관심 있는 분 ', '  자기주도적이고 적극적으로 커뮤니케이션 할수 있는 분', '  새로운 기술에 관심이 많고 적극적인 활용이 가능한 분', '  Python, TensorFlow, Random Forest, NLP', '   React']",https://www.wanted.co.kr/wd/141909,-,시스템ㆍ응용 소프트웨어 개발 및 공급업,2,5년 (2019년 설립),기타 법인,42157500,7890000,"['학력', '학사', '공학', '관련학과', 'ㆍ', '논리적', '물리적', '구현', 'ㆍ프로그램', '프로그램', 'ㆍ결재', '결재', '기능', '플랫폼', '서버', 'Computer', 'Software', 'platform', 'architecture', 'API', 'framework', 'logic', 'filter', 'RDS', 'Codecommit', 'Jenkis', 'CI', 'CD', 'ECS']","['플랫폼', '코드', '무엇인가', '인가', '자기주', '적극적', '커뮤니케이션', '새', 'Python', 'TensorFlow', 'Random', 'Forest', 'NLP', 'React']",100명이하
167,빗썸코리아,서울 강남구,미들,"['AWS', 'Ansible', 'Terraform IaC', 'Kubernetes Docker', 'CDN', 'APM']","[' 5년 이상의 AWS 기반의 클라우드 서비스 구축 및 운영 경험이 있으신 분', ' Ansible, Terraform등 IaC 구축 및 운영 겸험이 있으신 분', ' Kubernetes 및 Docker를 이용한 서비스 구축 및 운영 경험이 있으신 분', ' 각종 스크립트 작성이 가능하신 분', ' CDN, APM등의 솔루션 사용에 능숙 하신분']","[' 시스템 운영 자동화를 경험하신 분', ' 7x24 서비스 사이트 운영 경험이 있으신 분', ' 대용량 트래픽 처리 경험이 있으신 분', ' 의사소통이 원활하고 창의적인 대안 제시가 가능하신 분', ' 다양한 Open Source 경험 및 이해도가 있으신 분', '', '', '[채용절차]', ' 서류전형 ＞ 1차 기술 인터뷰 ＞ 2차 임원 인터뷰 ＞ 최종합격', '', '* 본 공고는 수시채용으로 진행되며, 채용 완료 시 조기에 마감될 수 있습니다.', '* 서류전형 결과에 따라 Pre-Test(전화 인터뷰 또는 온라인 테스트)가 진행될 수 있습니다.', '* 채용절차는 일정과 상황에 따라 사전 안내 후 변경될 수 있으며, 각 전형의 결과는 개별적으로 안내하여 드립니다.', '* 입사 후 3개월의 수습기간을 적용하며, 평가 결과에 따라 수습기간이 연장되거나 채용이 취소될 수 있습니다.', '* 지원서에 기재된 내용 중 허위 사실이 발견될 경우 채용이 취소될 수 있습니다.', '* 국가 유공자 · 장애인 등 취업보호대상자는 관계법령에 따라 우대합니다.']",https://www.wanted.co.kr/wd/171975,-,통신 판매업,359,10년 (2014년 설립),주식회사,1009925020000,107490000,"['클라우드', '겸', '겸험이', '험이', '스크립트', '솔루션', 'Ansible', 'IaC', 'Kubernetes', 'CDN']","['시스템', '자동화', '24', '사이트', '대용량', '트래픽', '처리', '의사소통', '창의', '대안', '제시', '채용', '채용절차', '절차', '서류', '서류전형', '전형', '1차', '인터뷰', '2차', '임원', '최종', '최종합격', '합격', '공고', '수시', '수시채용', '진행', '완료', '조기', '마감', '결과', '전화', '온라인', '테스트', '상황', '사전', '안내', '변경', '개별적', '입', '입사', '3개월', '개월', '수습', '수습기간', '기간', '적용', '평가', '연장', '취소', '지원서', '기재', '내용', '허위', '사실', '발견', '국가', '유공자', '장애인', '취업', '취업보호대상자', '보호', '대상자', '관계', '관계법령', '법령', 'Open', 'Source', 'Pre', 'Test']",300명 초과
168,스마일샤크,미기재,신입,"['OS Linux', 'Windows', 'BashShell', 'Python', 'AWS']","['- OS (Linux, Windows) 운영경험 있으신 분', '- BashShell, Python 언어 사용 가능하신 분', '- 클라우드 서비스 (AWS) 시스템 운영/구축 경험 있으신 분', '- 고객 지원을 위한 커뮤니케이션 역량을 갖추신 분']","['- AWS 클라우드 자격증 소유자', '  (Developer, SysOps Adminstrator Associate 또는 DevOps Professional 자격증 우대)', '- IT분야에 흥미를 가지고 지속적으로 자기 개발을 할 수 있는 분', '- 기술 수준은 높지 않아도 기본적인 인프라 지식이 있는 분', '- 문제 해결을 위해 도전을 두려워 하지 않으며 원활한 의사소통이 가능한 분', '- 본인이 쌓은 지식을 잘 표현할 수 있는 분']",https://www.wanted.co.kr/wd/201745,-,"컴퓨터 시스템 통합 자문, 구축 및 관리업",19,4년 (2020년 설립),기타 법인,2353860000,44710000,"['운영경험', '클라우드', '시스템', '고객', '커뮤니케이션', 'OS', 'Linux', 'Windows', 'BashShell', 'Python']","['클라우드', '자격증', '소유자', '흥미', '지속적', '도전', '의사소통', '본인', '표현', 'Developer', 'SysOps', 'Adminstrator', 'Associate', 'DevOps', 'Professional']",100명이하
169,니어브레인,서울 동대문구,신입,[''],"[' 컴퓨터 공학 또는 유관분야 대학교(4년제) 학사 졸업자', ' 해외 출장에 결격사유 없는 자']","[' Backend 개발 유경험자', ' AWS 환경에서 서버 운영 및 구축 가능한 자', ' 초기 스타트업 및 바이오테크, 디지털 헬스케어 등 동종업계 유경험자']",https://www.wanted.co.kr/wd/195593,-,시스템ㆍ응용 소프트웨어 개발 및 공급업,8,2년 (2022년 설립),주식회사,42157500,42157500,"['컴퓨터', '공학', '유관', '유관분야', '대학교', '학사', '졸업자', '해외', '출장']","['유경험자', '서버', '초기', '스타트업', '바이오', '바이오테크', '테크', '디지털', '헬스', '헬스케어', '케어', '동종업계', '종', '업계', 'Backend']",100명이하
